date,Sequence_1,Sequence_2,Sequence_3,Sequence_4,Sequence_5,Sequence_6,Sequence_7,Sequence_8,Sequence_9,Sequence_10,Sequence_11,Sequence_12,Sequence_13,Sequence_14,Sequence_15,Sequence_16,Sequence_17,Sequence_18,Sequence_19,Sequence_20
2013-02-14,0.013053372,0.0,0.008752747,-0.037216038,0.012687392,0.009694318,-0.029869266,-0.0017256784,0.02663994,0.0068914145,0.00078267045,0.017207185,0.0056445966,0.0,0.033621795,-0.009952027,-0.00035539863,-0.00030756314,0.0027379547,0.004502194
2013-02-15,4.2702526e-05,0.0069116326,0.0044816807,0.0045078234,0.0055195047,0.0018836029,0.0020923058,-0.023234697,0.028973896,-0.010667772,-0.050196107,-0.0018058601,0.011808619,0.0,-0.020738648,0.015640121,0.007488055,0.016785571,-0.0036592477,0.015110023
2013-02-18,0.008028716,0.0043513295,-0.02832005,0.0049130735,0.006371571,0.0011864377,0.0053261775,0.023317296,0.0021126866,0.011962658,-2.9904608e-05,0.0031037582,0.0071494365,0.014138643,0.0050765467,0.0031087666,-0.0058329445,0.0099886665,0.015499842,-0.0009142341
2013-02-19,0.0059022903,-0.004374541,0.0036323017,0.019037368,-0.005712179,-0.005364637,1.3171651e-05,-0.0069718566,-0.014006534,0.006525853,-0.00053522276,-0.013318678,0.0067833127,0.014955185,0.019318743,-0.0049871095,0.010587868,0.008370951,-0.020609092,0.0056901556
2013-02-20,0.004832657,0.00015179529,0.013473438,0.0041981763,0.011615216,-0.0027790319,-0.0077574006,0.006517819,-0.0015144257,0.009848643,0.021771338,0.0023658199,-0.0076929624,-0.0017426492,0.0047288476,0.010137196,0.0029526032,0.006357929,0.0,0.0061551137
2013-02-21,0.0,0.012282459,-0.0030176088,0.004840588,-0.009412335,-0.015288811,-0.011520063,0.015410034,-0.0019852188,-0.00143137,0.03618164,0.003799132,0.0071783536,0.0,-0.014106107,-0.009439101,0.009058041,0.0012678334,-0.011280341,-0.03025043
2013-02-22,0.00866206,0.0,0.023102986,0.0031545812,0.0048459154,0.01696602,0.010597833,-0.009624028,-0.009896013,0.011892539,-0.0053082434,-0.002241649,0.0054182285,0.0050813686,-0.029249333,0.0,0.003048677,-0.0036866276,0.0041528684,0.0034174868
2013-02-25,0.0047051134,0.009600439,-0.004350392,-0.004578196,0.024604509,0.005729687,0.012285213,0.015346948,0.048033096,0.009631956,0.043051273,0.005394883,0.006857954,0.00063882326,0.019352851,0.013170311,-0.018667655,0.0,0.013049648,0.0063874675
2013-02-26,0.004520878,-0.0046034725,0.0026928517,0.0,-0.0055049695,-0.0022829378,0.00069299224,-0.014308736,-0.015273143,-0.0161698,0.0042140074,-0.00068699836,0.0011975509,0.0081023825,0.011095455,0.009972089,0.004213275,0.0064297765,-0.023765365,-0.00074767217
2013-02-27,0.003721279,0.007155818,0.014773688,-0.0023776055,0.00044741345,0.0058184913,0.018176878,-0.00018380296,0.019522252,-0.0061262464,0.023535406,0.0038737806,0.014209266,0.006104573,-0.0008308,-0.0017299753,-0.01931828,-0.0010764147,0.021989381,0.0047496604
2013-02-28,0.0,0.0037156,-0.0028461176,0.017530562,-0.029721582,-0.00495013,-0.02934767,0.0060771424,0.0071961964,0.007947627,0.02151251,0.003212273,0.011661732,0.0074205273,0.003276352,-0.030975094,-0.0030820384,0.0024564718,0.0023395885,0.008039756
2013-03-01,-9.115762e-05,0.00044729924,0.0,0.0028874022,0.007151632,0.0166589,0.003106986,0.01572932,-0.0029406506,-0.0055767624,-0.007579847,-0.008851598,-0.0067941505,-0.00335215,0.0106981015,0.0048388233,0.019279968,0.0033271292,-0.004661291,-0.011293117
2013-03-04,0.0032649622,0.004392451,0.019945547,0.013574664,0.0014094295,-0.0081704315,0.007476266,0.021297164,-0.0056017973,0.008174478,0.0050012474,0.049099345,-0.0017924508,0.016738372,0.008601174,0.00803879,0.018459862,0.0032922872,0.023778353,0.010574609
2013-03-05,0.0021519302,0.007911793,0.00064593117,-0.0072953487,9.648371e-05,0.008364874,-0.050679103,0.004096262,-0.009702592,0.00035905748,-0.013919022,0.0032252278,0.0,0.008777681,0.017342148,-0.002825077,0.0017998955,0.016962003,0.0088449195,0.0039778193
2013-03-06,0.010224551,0.0003982467,0.01924703,-0.0039822194,0.0053995885,0.00072688336,-0.0024254003,0.0058462224,0.0038075163,0.007726272,0.0058177277,0.004043691,0.01016772,0.009953295,0.0034523574,0.008299557,0.0022561448,0.009262517,0.015542426,-0.003793075
2013-03-07,0.00069266534,0.00337753,-0.0038906827,0.007190329,0.008701879,-0.0038812486,0.020402057,0.005514042,0.008364421,-0.015596844,0.006264151,0.028553471,-0.0081266,-0.004538949,-0.0017950488,0.004244028,0.015859509,-0.0065825414,0.006240723,0.0069564367
2013-03-08,0.0073061245,0.0012730033,0.0068388344,-0.073646314,0.00083354476,-0.046656013,0.0,0.02223384,0.003271274,-0.009642302,0.024151936,-0.012210992,0.002877364,-0.005537902,0.004058043,-0.0048843627,-0.00044226562,-0.0017375494,-0.008560941,0.0064746775
2013-03-11,0.015521096,0.00460793,-0.003755269,0.006268744,0.011163888,-0.0021090035,0.006722145,0.0187771,0.01080556,0.00870453,0.0030554684,-0.0008133108,0.0041477806,-0.033927962,-0.0025982242,0.012448526,-0.008854595,0.0029170793,0.015958859,0.0010407853
2013-03-12,-0.004513849,-0.001257401,-0.030735806,0.010838487,-0.0001783772,0.019411398,-0.008344617,0.0028521756,0.0008366808,0.0061854636,0.023313014,0.003576146,-0.0032099376,-0.0019849597,-0.039553788,-0.0032870104,0.0016937763,0.012034584,-0.0038583805,0.018611265
2013-03-13,0.0132750375,0.0047303354,0.017823715,-0.036097877,0.019760393,4.897795e-05,0.0134330345,-0.00033312532,0.0112278545,0.0042594406,-0.013271314,-0.00866047,-0.009809418,0.00035393995,-0.002399041,-0.029847274,-0.0061663073,0.007767814,-0.0057635265,0.0
2013-03-14,0.00225524,0.0039990665,0.01720866,0.011837287,-0.0031165124,0.015370724,-0.031173838,0.013230042,0.00073155167,0.007789808,0.024861306,0.020421358,0.010960176,0.0006994137,-0.023617832,-0.010774726,-0.00044135255,0.0008137546,0.01589022,-0.019097533
2013-03-15,0.01054633,0.0,-0.009078145,0.0063515026,0.0065464866,0.0055443347,0.012230084,-0.015078371,0.0037054217,-0.0023044413,0.018872634,0.012468712,0.021960557,-0.0023482407,0.0042724395,-0.0025450583,-0.0019254887,0.007389583,0.0018350325,-0.01220705
2013-03-18,-1.0085999e-05,0.0012792955,-0.0015857356,0.024364406,0.0026113593,0.011561743,0.017609483,-0.0037257567,0.00032431516,-0.0018546858,-0.010368389,0.0075923456,-0.007339671,-0.043421574,0.0037197084,-0.0028304348,0.007190241,-0.0030715992,-0.01231876,-0.0064816712
2013-03-19,-0.0063630324,0.0038309048,0.00877629,0.0003683855,0.003567698,-0.0037037947,-0.008424437,0.0067599746,-0.005345298,0.006459549,0.0019216684,0.012771193,0.006274373,-0.019356146,0.019982161,0.021281399,0.010954786,-0.016496891,-0.005659824,-0.038182244
2013-03-20,-0.018297872,0.0065782066,0.00400676,0.004857027,0.011532604,0.002261752,0.014024084,-0.010316571,0.014334293,0.010069707,0.00022326542,-0.009099204,0.01741736,-0.0028685108,0.004767805,0.022722114,0.00207188,0.005311552,0.0035658472,0.012840902
2013-03-21,-0.024562182,0.0032243875,0.0,-0.029996691,-0.013180936,0.0071760123,0.0376265,0.0056049973,-0.0026449317,0.007768051,0.0075089615,0.008774195,0.0021116403,0.0060886624,0.031539638,0.011805582,0.007650835,0.015208989,0.021899926,0.001311382
2013-03-22,0.0012524027,0.004354303,0.0013645589,0.015006108,0.014946935,0.011805496,0.00457202,0.008469913,0.015322123,0.008079255,-0.010243727,0.0038028813,0.008200788,-0.02009648,0.003830226,0.0009773389,0.0027854703,-0.0010484342,-0.0059561445,0.0
2013-03-25,0.0222443,0.0046770056,0.016517,0.012016942,0.008832377,0.0072442023,0.009377897,-0.0030450835,0.006855708,-0.0018006322,0.027896736,0.004857349,-0.00016476038,-0.0035722775,0.007395803,0.0032787684,0.0077694124,0.00545041,0.004596164,0.0034228098
2013-03-26,0.008104656,0.0007785788,0.019737564,0.007400176,-0.0026341125,0.011651698,0.0,0.021543901,0.00503438,0.0037051397,-0.007335222,-0.006248883,-0.005811832,0.015408158,-0.01587702,-0.0005279429,0.012019992,-0.0031860126,0.013181237,0.0007664492
2013-03-27,-0.0020544778,0.0008973979,0.0018061228,-0.008140633,0.0032644963,-0.013011428,0.007836304,0.0041002245,0.0016993622,-0.0047236136,0.010001029,0.007013137,-0.000108857115,-0.001424418,0.013090519,0.0055720815,-0.0011809333,0.0018090844,0.0065899785,0.017210169
2013-03-28,0.0,-0.00020002507,-0.0024754473,-0.00016524295,0.0012027809,0.009147602,0.0,-0.01127216,-0.00041450173,-0.011273316,-0.0012140913,-0.02982076,-0.006403362,0.00044314546,0.0062285685,0.0023003097,0.0014715613,-0.025199056,0.024007821,0.014267004
2013-03-29,0.015116553,-0.0021136773,0.018774604,0.013942707,0.0030700578,0.012772702,0.0058828616,-0.018204194,-0.00028674264,-0.00430275,0.002890688,0.008166775,0.00025349233,-0.03591838,0.030973308,-0.020857705,0.0063540465,0.0,-0.00608062,0.0012839227
2013-04-01,0.0013449639,0.004228929,-0.015121558,0.008270015,0.0036723383,-0.00026127242,-0.008172097,-0.034961354,-0.0030986806,0.00479996,0.02102511,0.013514396,0.017605906,0.093971536,0.0036106398,0.012235946,0.0012822805,-0.00054883107,0.04299654,0.009541779
2013-04-02,0.0,-0.00442777,0.0019670352,-0.023506032,0.004039135,-0.016128222,0.0147792,0.01680598,0.0038346045,-0.032433547,0.008506038,-0.020626899,0.010014908,0.033603843,0.005700955,0.009575045,0.013067469,0.017920509,0.013705652,0.00022282962
2013-04-03,0.0234385,0.013805282,0.018778326,0.0043864455,-0.00053293724,-0.0060401917,0.0041021537,0.009836722,-0.00906484,0.017437134,0.007285051,0.02117447,-0.002443846,0.011419771,0.0062827407,0.0067356946,0.0029754802,-0.0139069185,0.0036091262,0.009674283
2013-04-04,-0.002679209,-0.0054888637,-0.014085762,-0.0010211156,-0.0055121053,-0.016843814,-0.0075573996,0.019856706,0.0078030955,0.02379501,0.02124906,-0.0148941055,-0.012495704,0.00047870094,0.0025622554,0.0020466808,0.013704925,0.04594438,-0.0031715282,0.010044681
2013-04-05,0.0024195416,-0.08160734,0.0019982946,-0.008056108,-0.007647305,0.0132941995,-0.00649146,0.0049581076,0.020587346,0.021727053,-0.0075150393,0.007891846,0.0052307197,0.029726703,0.008064633,-0.0025430277,-0.0004440504,0.00619769,0.00095180434,0.015523987
2013-04-08,-0.020643046,0.0660642,-0.0041208663,0.036228247,0.006585038,0.0044047264,0.00028271772,0.0007565868,0.00475103,0.0041445186,0.011104566,0.020334104,0.008201742,0.0,0.02239658,-0.003987317,0.0066223876,0.0013988941,0.035781287,0.0011874536
2013-04-09,0.0065676635,0.05054894,-0.0482525,0.0025873166,-0.0030152234,0.0040902193,-0.01106238,0.00010689885,-0.0012319812,0.019598527,-0.034480907,0.013567839,0.024546085,0.012491997,0.0008915632,0.021213885,0.00012679824,0.019231109,-0.025576359,0.012312766
2013-04-10,0.042017877,-0.0025205784,0.014909777,0.00028859088,-0.013077801,-0.002424563,-0.018859478,0.015104687,-0.0056177303,-0.0010876344,0.0032907182,0.0034679333,-0.047253873,0.0029092145,0.013423557,0.0033002924,-0.0011657738,0.013475153,0.045355327,-0.004065988
2013-04-11,0.0016879832,0.002753022,0.017772743,0.0065670945,0.021859443,-0.0007383961,-0.013123879,0.0002898512,0.005550028,-0.03368281,0.034901723,0.010804888,0.0076494315,-0.009088556,-0.0112299565,0.008649844,0.00055005285,0.008100448,0.008497632,0.010067943
2013-04-12,0.008444435,-0.009232291,-0.00011577595,0.034519672,-0.08820292,0.007256942,0.021588441,0.010490371,-0.021725694,0.007589466,0.009685178,-0.0003304561,0.021274393,0.0034032965,0.004576319,0.015240704,0.0065644444,-0.0066740196,0.00036489888,0.01953018
2013-04-15,-0.0106770815,0.0056385724,0.0037897504,-0.00663769,0.010411888,0.004615124,0.060123764,-0.0040382133,0.06735254,0.0118799405,0.02207588,-0.005825861,-0.09783813,0.01450197,0.0046181553,0.006418332,0.001631146,0.0140532795,0.0051812697,-0.015894637
2013-04-16,0.025739975,-0.008219333,-0.015186649,0.023576567,0.0004683992,-0.003165801,-0.04641982,-0.009035334,0.009297696,0.007551921,0.0016326441,4.2613235e-07,0.013612196,-0.0054991036,0.011813046,0.00070829265,0.009932296,0.0010005782,0.002972932,0.011350577
2013-04-17,0.0024048644,-0.0017360585,-0.0047974875,-0.04801643,-0.0007625182,-0.0010894367,0.02534382,-0.00035772703,0.005451549,-0.028820192,-0.013146796,0.0038107296,0.023479855,-0.0067991787,0.0068280245,0.001289563,0.0074643525,0.016240863,-0.012381846,-0.029988077
2013-04-18,-0.00743514,0.020746473,0.004999864,0.024516204,0.011140013,0.011558138,0.02333791,0.012482584,0.0330762,0.010550972,0.008461506,0.010917587,0.001660828,0.009955003,-0.0007106183,0.002739298,0.0016474234,-0.01638196,0.0031279142,0.02130445
2013-04-19,-0.00034765122,-0.012745125,-0.0044236854,-0.0070989206,0.0016785652,-0.0018018081,-0.002804143,0.008473101,-0.0010713203,0.0036983495,-0.009941903,0.0048392657,0.002019746,0.019736642,0.0037352468,0.014053685,-0.009423539,-0.0021187407,-0.014461736,0.035396013
2013-04-22,0.009691799,0.002426436,0.0019650678,0.0007975946,-0.100169584,-0.0011184494,0.014858245,-0.01263287,0.038916536,0.0044627856,0.021002874,0.0027215832,-0.011808295,-0.007880865,0.0056296345,0.006175684,0.0017466007,-0.0022850563,0.0004388492,-0.011106988
2013-04-23,-0.0066642915,0.015207681,0.0016828818,-0.019306958,0.013533263,-0.0029950195,-0.03483347,0.0115430765,0.008376776,0.016654769,-2.2462139e-06,0.007916588,0.039028384,-0.014692387,0.0023129273,-0.0039500967,-0.014192255,0.0019344904,0.013684842,0.0036844714
2013-04-24,-0.12383497,-0.0015252249,0.0,-0.008266715,0.008099358,0.005876617,0.0,0.0035310232,0.007137967,0.007890508,0.0019706865,-6.2022555e-06,0.009383966,-0.00072679255,-0.0016043768,0.0071814717,0.010965278,0.0027770607,0.008044337,0.0024788068
2013-04-25,0.017910577,-0.02454086,0.00021956342,0.02242536,-0.026067445,0.028584806,-0.003826968,0.008092779,0.007099927,-0.0071553825,-0.0070085274,0.00026605255,0.0036202457,0.041017074,0.0037586424,0.002833257,-0.016630627,0.018256186,0.044156846,0.0032769556
2013-04-26,-0.012258918,0.031080922,0.008385077,0.02872225,0.04875699,-0.013001126,0.037071057,-0.011643059,-0.11667544,0.009889779,0.0070021553,0.0021805197,0.005141692,-0.008597222,-0.011557317,0.0,0.014917667,0.005141235,-0.005374063,0.0059092324
2013-04-29,0.011194726,-0.026320824,0.022915734,0.023448553,-0.01510464,0.007924399,-0.0039771185,0.008848011,0.004535658,-0.011258078,0.03082646,0.008883046,-0.0047800737,0.019249616,0.021118335,-0.0023801604,0.0040179095,0.0025540125,-0.0049386052,-0.004168934
2013-04-30,0.06458989,0.016354801,0.0032149262,0.016503857,-0.0041497694,0.014679415,0.0021666442,0.00791463,0.0016481034,-0.0011118473,0.0034248896,0.014528034,0.0020491788,0.017909408,0.009303452,-0.008477804,-0.0007686886,0.0,0.058717508,0.0038449506
2013-05-01,0.0103813205,-0.0031683105,0.0073827514,0.03974745,0.007512079,0.008565584,-0.008198726,-0.0013539637,-0.0060159056,0.0082279565,0.0024182121,0.0046681575,0.0016931129,-0.010451856,-0.0043157223,0.010865598,0.0087187905,0.017739723,0.00467997,0.0064620567
2013-05-02,-0.01127558,0.0,-0.0050369315,-0.0036523496,-0.06256982,0.0044275904,0.009779091,0.0004886046,0.012923605,0.013271347,0.004733078,0.005327783,0.0057503656,-0.0071344892,-0.003942898,0.007818458,0.0032336765,0.011941453,0.020392502,0.010209605
2013-05-03,0.022262216,-0.01986615,-0.0066616554,0.011532243,-0.02255776,0.0027341635,0.028987806,0.0109370835,-0.10012756,0.0052467543,-0.030501794,-0.001091495,0.008710344,-0.013459173,0.007793646,0.0027416237,-0.0014547863,0.009406587,0.00082352274,0.0060758716
2013-05-06,-0.013297716,0.0048256563,0.0024935675,0.011686409,0.02393504,0.004444786,-0.0009695057,0.0,0.03157465,0.011682216,0.012675139,0.007376039,-0.0024952495,0.001847757,-0.028460622,0.018185643,0.0058333734,-0.014370304,-0.002225346,0.013841705
2013-05-07,-0.001520366,0.011691988,0.0,-0.012911221,0.011915532,0.0065337736,-0.0010036906,0.004451483,0.008814015,-0.0007498496,0.013606233,0.009439444,0.011731103,0.0007154861,0.008399119,-0.006238471,0.007830991,-0.0033917166,-0.04317407,0.0003404479
2013-05-08,0.009062984,0.035834815,0.008486573,0.014770746,0.03794726,-0.0021972915,-0.00041167927,0.014281781,-0.005126775,-0.0036640118,0.0032901757,0.0019320317,0.009225209,0.021584606,0.026336208,-0.0024289186,0.0056294436,-0.010497522,0.0041027977,0.00038924802
2013-05-09,0.0071401945,0.018794335,0.01587609,-0.020460177,-0.0010364654,0.0006659375,0.010990267,0.0,-0.005015391,-0.009842785,-0.006323283,-0.008176422,0.009367226,-0.0030422031,0.00058635714,0.009514761,-0.0009858988,0.017312266,0.024957541,-0.0018489362
2013-05-10,-0.014271217,0.010987941,-0.0011851935,4.99509e-05,0.009082058,-0.010874005,-0.018103853,-0.001997969,0.0122337835,0.0039519733,-0.022556538,0.0014955766,0.0037378408,0.01825528,0.017175674,-0.0009012475,0.006894181,0.0016493562,0.026460083,-0.008122918
2013-05-13,0.0060777566,-0.00018903866,0.0021111397,-2.3107565e-05,0.0049492437,0.008489424,-0.004473397,0.0,-0.083345704,0.014564839,0.017977646,-0.0027981054,-0.00015610261,-0.011068322,0.00080827926,0.0057681534,0.0049906834,0.0148787405,0.0013369496,0.007855241
2013-05-14,-0.0002961095,0.002444162,-0.007492562,-0.0023858885,0.0028267452,0.005892654,0.023913749,0.0020594306,-0.0024715872,-0.0025915536,-0.00486289,-0.011474527,0.007900719,0.0,0.005623081,0.011348705,0.011032099,0.0041108755,0.00075877743,-0.004947714
2013-05-15,-0.008174878,0.0048216153,0.01376333,0.014704329,1.5977515e-06,0.0046396167,0.0027780898,0.004833717,0.096413724,-0.0017329528,0.014607901,0.0072662346,0.013198377,-0.004741316,-0.045132447,-0.013369164,0.008230273,0.013216396,0.0017600312,0.008665447
2013-05-16,0.01600485,0.014434527,-0.008469587,9.450617e-05,-0.0083521595,0.004455893,0.0084749,0.0006129517,0.039045244,0.015039871,0.038810436,-0.0023761473,0.01953446,0.017185537,0.032656316,0.02308382,-0.000799509,0.0013641446,0.00850799,0.013795295
